purchase_number,customer_seed_name,customer_seed_inn,extracted_customer,matched_alias,is_customer_match,match_quality,law,first_date_seen,amount_text,status_text,snippet,source_url,query,query_notes
0139300007525000125,Сбербанк,,АДМИНИСТРАЦИЯ ТАШТАГОЛЬСКОГО МУНИЦИПАЛЬНОГО ОКРУГА,,0,candidate_text_search_only,223-ФЗ,25.12.2025," 8 896 403,21 ₽",,"№ 0139300007525000125 Определение поставщика завершено Объект закупки Ремонт автодороги от СОШ №1 до отделения Сбербанк а ул. Ленина 54 Организация, осуществляющая размещение АДМИНИСТРАЦИЯ ТАШТАГОЛЬСКОГО МУНИЦИПАЛЬНОГО ОКРУГА Начальная цена 8 896 403,21 ₽ Размещено 25.12.2025 Обновлено 13.01.2026 Окончание подачи заявок 12.01.2026 [FIO] плана-графика Жалоба 223-ФЗ Иной способ ",https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=1&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,Сбербанк,broad brand query
32515536358,Сбербанк,,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""УЛЬЯНОВСКЭНЕРГО""",,0,candidate_text_search_only,44-ФЗ,16.12.2025," 4 600 000,00 ₽",Закупка завершена,"№ [SNILS] Закупка завершена Объект закупки Услуги ПАО Сбербанк по сбору платежей с населения Заказчик АКЦИОНЕРНОЕ ОБЩЕСТВО ""УЛЬЯНОВСКЭНЕРГО"" Начальная цена 4 600 000,00 ₽ Размещено 16.12.2025 Обновлено 16.12.2025 [FIO] закупки Жалоба 44-ФЗ Электронный аукцион ",https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=1&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,Сбербанк,broad brand query
0851300007125000104,Сбербанк,,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДА НОВОСИБИРСКА ""ПЕРВОМАЙСКОЕ""",,0,candidate_text_search_only,44-ФЗ,03.12.2025," 868 229,48 ₽",,"№ 0851300007125000104 Определение поставщика завершено Объект закупки Оказание услуг по обязательному страхованию гражданской ответственности владельцев транспортных средств (ОСАГО) Заказчик МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДА НОВОСИБИРСКА ""ПЕРВОМАЙСКОЕ"" Начальная цена 868 229,48 ₽ Размещено 03.12.2025 Обновлено 11.12.2025 Окончание подачи заявок 11.12.2025 [FIO] документы об исполнении Позиция плана-графика Жалоба 44-ФЗ Электронный аукцион ",https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=1&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,Сбербанк,broad brand query
0348500001825000361,Сбербанк,,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ ""МОСКОВСКАЯ ОБЛАСТНАЯ СТАНЦИЯ СКОРОЙ МЕДИЦИНСКОЙ ПОМОЩИ""",,0,candidate_text_search_only,44-ФЗ,02.12.2025," 17 566 747,00 ₽",,"№ 0348500001825000361 Определение поставщика завершено Объект закупки Оказание услуг по страхованию обязательной автогражданской ответственности (ОСАГО) Заказчик ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ ""МОСКОВСКАЯ ОБЛАСТНАЯ СТАНЦИЯ СКОРОЙ МЕДИЦИНСКОЙ ПОМОЩИ"" Начальная цена 17 566 747,00 ₽ Размещено 02.12.2025 Обновлено 11.12.2025 Окончание подачи заявок 10.12.2025 [FIO] документы об исполнении Позиция плана-графика Жалоба Электронный аукцион на проведение работ по строительству, реконструкции, кап. ремонту, сносу объекта кап. строительства в соответствии с п. 8 ч. 1 ст. 33 Закона № 44-ФЗ ' > 44-ФЗ Электронный аукцион на проведение работ по строительству, реконструкции, кап. ремонту, сносу объекта кап. строительства в соответствии с п. 8 ч. 1 ст. 33 Закона № 44-ФЗ ",https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=1&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,Сбербанк,broad brand query
0309100002725000031,Сбербанк,,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""БАЗА МАТЕРИАЛЬНО-ТЕХНИЧЕСКОГО И ВОЕННОГО СНАБЖЕНИЯ УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО РЕСПУБЛИКЕ МОРДОВИЯ""",,0,candidate_text_search_only,44-ФЗ,12.11.2025," 1 278 104,57 ₽",,"№ 0309100002725000031 Определение поставщика завершено Объект закупки Выполнение работ по капитальному ремонту кровли административного здания управления (здание сбербанк а) №6, расположенного по адресу: [FIO] Мордовия, Зубово-Полянский район, р.п. Явас, ул. Комсомольская, д. 25 Заказчик ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""БАЗА МАТЕРИАЛЬНО-ТЕХНИЧЕСКОГО И ВОЕННОГО СНАБЖЕНИЯ УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО РЕСПУБЛИКЕ МОРДОВИЯ"" Начальная цена 1 278 104,57 ₽ Размещено 12.11.2025 Обновлено 24.11.2025 Окончание подачи заявок 20.11.2025 [FIO] документы об исполнении Позиция плана-графика Жалоба Электронный аукцион на проведение работ по строительству, реконструкции, кап. ремонту, сносу объекта кап. строительства в соответствии с п. 8 ч. 1 ст. 33 Закона № 44-ФЗ ' > 44-ФЗ Электронный аукцион на проведение работ по строительству, реконструкции, кап. ремонту, сносу объекта кап. строительства в соответствии с п. 8 ч. 1 ст. 33 За",https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=1&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,Сбербанк,broad brand query
0309100002725000032,Сбербанк,,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""БАЗА МАТЕРИАЛЬНО-ТЕХНИЧЕСКОГО И ВОЕННОГО СНАБЖЕНИЯ УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО РЕСПУБЛИКЕ МОРДОВИЯ""",,0,candidate_text_search_only,223-ФЗ,12.11.2025," 4 911 784,80 ₽",,"№ 0309100002725000032 Определение поставщика завершено Объект закупки Выполнение работ по капитальному ремонту фасада административного здания управления (здание сбербанк а) №6, расположенного по адресу: [FIO] Мордовия, Зубово-Полянский район, р.п. Явас, ул. Комсомольская, д. 25 Заказчик ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""БАЗА МАТЕРИАЛЬНО-ТЕХНИЧЕСКОГО И ВОЕННОГО СНАБЖЕНИЯ УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО РЕСПУБЛИКЕ МОРДОВИЯ"" Начальная цена 4 911 784,80 ₽ Размещено 12.11.2025 Обновлено 24.11.2025 Окончание подачи заявок 20.11.2025 [FIO] документы об исполнении Позиция плана-графика Жалоба 223-ФЗ Иной способ ",https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=1&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,Сбербанк,broad brand query
32515413283,Сбербанк,,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""НАЦИОНАЛЬНЫЙ МЕДИЦИНСКИЙ ИССЛЕДОВАТЕЛЬСКИЙ ЦЕНТР ЗДОРОВЬЯ ДЕТЕЙ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ",,0,candidate_text_search_only,44-ФЗ,18.11.2025," 6 000 000,00 ₽",Закупка завершена,"№ [SNILS] Закупка завершена Объект закупки Оказание услуг по проведению расчетов между между ПАО Сбербанк и предприятием по операциям оплаты товаров/услуг с условием постоплаты оказанных банком услуг с использованием банковских карт (эквайринг) Заказчик ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""НАЦИОНАЛЬНЫЙ МЕДИЦИНСКИЙ ИССЛЕДОВАТЕЛЬСКИЙ ЦЕНТР ЗДОРОВЬЯ ДЕТЕЙ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ Начальная цена 6 000 000,00 ₽ Размещено 18.11.2025 Обновлено 18.11.2025 [FIO] закупки Жалоба 44-ФЗ Запрос котировок в электронной форме ",https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=1&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,Сбербанк,broad brand query
0145300020725000021,Сбербанк,,"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ВОЗНЕСЕНСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ ПОДПОРОЖСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛЕНИНГРАДСКОЙ ОБЛАСТИ""",,0,candidate_text_search_only,223-ФЗ,02.10.2025," 1 499 093,86 ₽",,"№ 0145300020725000021 Определение поставщика завершено Объект закупки Ремонт участка автомобильной дороги общего пользования местного значения по ул. Молодежная (напротив Сбербанк а) в г.п. Вознесенье Подпорожского района Ленинградской области Заказчик АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ВОЗНЕСЕНСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ ПОДПОРОЖСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛЕНИНГРАДСКОЙ ОБЛАСТИ"" Начальная цена 1 499 093,86 ₽ Размещено 02.10.2025 Обновлено 13.10.2025 Окончание подачи заявок 09.10.2025 [FIO] документы об исполнении Позиция плана-графика Жалоба 223-ФЗ Иной способ ",https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=1&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,Сбербанк,broad brand query
32515256359,Сбербанк,,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВОЛГОГРАДСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ",,0,candidate_text_search_only,223-ФЗ,30.09.2025," 950 000,00 ₽",Закупка завершена,"№ [SNILS] Закупка завершена Объект закупки Оказание услуг по проведению расчетов по операциям, совершенным с использованием банковских карт с ПАО "" Сбербанк России"" для нужд Пятигорского медико-фармацевтического института-филиала ФГБОУ ВО ВолгГМУ [FIO] ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВОЛГОГРАДСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ Начальная цена 950 000,00 ₽ Размещено 30.09.2025 Обновлено 30.09.2025 [FIO] закупки Жалоба Запрос котировок в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства ' > 223-ФЗ Запрос котировок в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства ",https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=1&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,Сбербанк,broad brand query
32515227990,Сбербанк,,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""САНАТОРИЙ РАБОТНИКОВ ОРГАНОВ ПРОКУРАТУРЫ РОССИЙСКОЙ ФЕДЕРАЦИИ ""ЭЛЕКТРОНИКА""",,0,candidate_text_search_only,223-ФЗ,19.09.2025," 175 000,00 ₽",Закупка завершена,"№ [SNILS] Закупка завершена Объект закупки Выполнение работ по изменению в интеграцию КИС «Global» с прямым платёжным шлюзом Сбербанк а Заказчик ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""САНАТОРИЙ РАБОТНИКОВ ОРГАНОВ ПРОКУРАТУРЫ РОССИЙСКОЙ ФЕДЕРАЦИИ ""ЭЛЕКТРОНИКА"" Начальная цена 175 000,00 ₽ Размещено 19.09.2025 Обновлено 29.09.2025 Окончание подачи заявок 26.09.2025 [FIO] закупки Жалоба Аукцион в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства ' > 223-ФЗ Аукцион в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства ",https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=1&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,Сбербанк,broad brand query
32515193302,Сбербанк,,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ""ПСИХИАТРИЧЕСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА № 1 ИМ. Н. А. АЛЕКСЕЕВА ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ""",,0,candidate_text_search_only,223-ФЗ,08.09.2025," 808 157,16 ₽",Закупка завершена,"№ [SNILS] Закупка завершена Объект закупки Поставка многофункциональных устройств для нужд ГБУЗ ""ПКБ № 1 ДЗМ"" в 2025 году (средства субсидии Сбербанк а) Заказчик ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ""ПСИХИАТРИЧЕСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА № 1 ИМ. Н. А. АЛЕКСЕЕВА ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ"" Начальная цена 808 157,16 ₽ Размещено 08.09.2025 Обновлено 22.09.2025 Окончание подачи заявок 16.09.2025 [FIO] закупки Жалоба 223-ФЗ Иной способ ",https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=1&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,Сбербанк,broad brand query
32514754813,Сбербанк,,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ ЦЕНТР""",,0,candidate_text_search_only,44-ФЗ,17.04.2025," 45 994 819,20 ₽",,"№ [SNILS] Закупка отменена Объект закупки Право заключения Договора на выполнение работ по проектированию объектов: «Реконструкция ВЛ-0,4кВ №1 ТП 176; ВЛ-0,4кВ №2 ТП 176 с заменой опор и неизолированного провода на СИП с увеличением сечения (Золотухинский РЭС)»; «Реконструкция ВЛ-0,4кВ №1 ТП 268 В.Любаж, Сбербанк ; ВЛ-0,4кВ №4 ТП 268 (Сельсовет); ВЛ-0,4кВ №2 КТП 3.2.6 3/250 с заменой опор и неизолированного провода на СИП с увеличением сечения (Фатежский РЭС)»; «Реконструкция ВЛ 0,4кВ №11 ТП 52; ВЛ 0,4кВ №2 ТП 20; ВЛ 0,4кВ №2 ТП 87; ВЛ 0,4кВ №2 ТП 1; ВЛ 0,4кВ №3 ТП 12; ВЛ 0,4кВ №3 ТП 20; ВЛ 0,4кВ №3 ТП 41; ВЛ 0,4кВ №3 ТП 87; ВЛ 0,4кВ №4 ТП 12; ВЛ 0,4кВ №4 ТП 41; ВЛ 0,4кВ №5 ТП 20; ВЛ 0,4кВ №6 ТП 20; ВЛ 0,4кВ №7 ТП 20; ВЛ 0,4кВ №2 ТП 48; ВЛ 0,4кВ №9 ТП 24; ВЛ 0,4кВ №2 ТП 6; ВЛ 0,4кВ №3 ТП 24; ВЛ 0,4кВ №19 ТП 84; ВЛ 0,4кВ №2 ТП 25; ВЛ 0,4кВ №2 ТП 73; ВЛ 0,4кВ №2 ТП 36; ВЛ 0,4кВ №26 ТП 84; ВЛ 0,4кВ №3 ТП 25; ВЛ 0,4кВ №4 ТП 36; ВЛ 0,4кВ №5 ТП 19; ВЛ 0,4кВ №9 ТП 44; ВЛ 0,4кВ №2 ТП 35; В",https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=1&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,Сбербанк,broad brand query
0145300020725000020,Сбербанк,,"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ВОЗНЕСЕНСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ ПОДПОРОЖСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛЕНИНГРАДСКОЙ ОБЛАСТИ""",,0,candidate_text_search_only,223-ФЗ,08.09.2025," 1 499 093,86 ₽",,"№ 0145300020725000020 Определение поставщика завершено Объект закупки Ремонт участка автомобильной дороги общего пользования местного значения по ул. Молодежная (напротив Сбербанк а) в г.п. Вознесенье Подпорожского района Ленинградской области Заказчик АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ВОЗНЕСЕНСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ ПОДПОРОЖСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛЕНИНГРАДСКОЙ ОБЛАСТИ"" Начальная цена 1 499 093,86 ₽ Размещено 08.09.2025 Обновлено 16.09.2025 Окончание подачи заявок 15.09.2025 [FIO] плана-графика Жалоба 223-ФЗ Иной способ ",https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=1&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,Сбербанк,broad brand query
32515089565,Сбербанк,,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НОВГОРОДСКИЙ ВОДОКАНАЛ""",,0,candidate_text_search_only,223-ФЗ,15.05.2023," 62 017 643,84 ₽",Закупка завершена,"№ [SNILS] Закупка завершена Объект закупки на оказание банковских услуг по предоставлению возобновляемой кредитной линии на погашение (рефинансирование) текущей задолженности по Договору об открытии возобновляемой кредитной линии №97/2023 от 15.05.2023 г., заключенному между ПАО « Сбербанк » и АО «Новгородский водоканал» и пополнение оборотных средств (за исключением приобретения долей, акций, движимого, недвижимого имущества, предоставление займов третьим лицам). Заказчик АКЦИОНЕРНОЕ ОБЩЕСТВО ""НОВГОРОДСКИЙ ВОДОКАНАЛ"" Начальная цена 62 017 643,84 ₽ Размещено 31.07.2025 Обновлено 19.08.2025 Окончание подачи заявок 18.08.2025 [FIO] закупки Жалоба 223-ФЗ Иной способ ",https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=1&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,Сбербанк,broad brand query
32515119278,Сбербанк,,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ОБЛАСТНОЙ КОЖНО-ВЕНЕРОЛОГИЧЕСКИЙ ДИСПАНСЕР № 3""",,0,candidate_text_search_only,223-ФЗ,12.08.2025," 600 000,00 ₽",Закупка завершена,"№ [SNILS] Закупка завершена Объект закупки Услуги по проведению расчетов по операциям оплаты товаров, работ, услуг с условием постоплаты оказанных банком услуг ПАО "" Сбербанк "" Заказчик ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ОБЛАСТНОЙ КОЖНО-ВЕНЕРОЛОГИЧЕСКИЙ ДИСПАНСЕР № 3"" Начальная цена 600 000,00 ₽ Размещено 12.08.2025 Обновлено 12.08.2025 [FIO] закупки Жалоба Закупка у единственного поставщика (подрядчика, исполнителя) (до 01.07.18) ' > 223-ФЗ Закупка у единственного поставщика (подрядчика, исполнителя) (до 01.07.18) ",https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=1&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,Сбербанк,broad brand query
