date,usd_rub,source_url
2024-03-02,91.3336,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-03-05,91.3534,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-03-06,91.1604,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-03-07,90.3412,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-03-08,90.7493,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-03-12,90.6252,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-03-13,90.8818,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-03-14,91.5449,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-03-15,91.6359,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-03-16,91.87,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-03-19,91.9829,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-03-20,92.2243,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-03-21,92.6861,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-03-22,91.9499,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-03-23,92.6118,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-03-26,92.7761,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-03-27,92.5745,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-03-28,92.5919,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-03-29,92.2628,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-03-30,92.366,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-04-02,92.2914,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-04-03,92.5254,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-04-04,92.3892,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-04-05,92.3058,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-04-06,92.4155,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-04-09,92.581,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-04-10,92.7463,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-04-11,93.2198,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-04-12,93.7196,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-04-13,93.4419,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-04-16,93.5891,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-04-17,94.0742,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-04-18,94.3242,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-04-19,94.0922,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-04-20,93.4409,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-04-23,93.2519,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-04-24,93.2918,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-04-25,92.5058,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-04-26,92.1314,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-04-27,92.0134,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-04-28,91.7791,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-05-03,92.0538,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-05-04,91.6918,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-05-07,91.3124,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-05-08,91.1231,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-05-09,91.8239,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-05-14,91.633,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-05-15,91.3591,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-05-16,91.2573,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-05-17,90.9239,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-05-18,90.9873,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-05-21,90.6537,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-05-22,90.4082,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-05-23,90.1887,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-05-24,90.2486,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-05-25,89.7026,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-05-28,88.6852,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-05-29,88.4375,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-05-30,89.2589,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-05-31,89.7869,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-06-01,90.1915,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-06-04,89.3755,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-06-05,88.7574,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-06-06,88.7436,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-06-07,88.7604,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-06-08,88.7606,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-06-11,88.9944,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-06-12,89.0214,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-06-14,88.208,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-06-15,89.0658,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-06-18,89.0499,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-06-19,87.0354,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-06-20,82.6282,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-06-21,85.4176,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-06-22,87.9595,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-06-25,87.373,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-06-26,87.277,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-06-27,87.8064,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-06-28,84.964,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-06-29,85.748,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-07-02,87.2972,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-07-03,87.9921,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-07-04,87.9506,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-07-05,88.1205,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-07-06,88.1348,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-07-09,88.1688,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-07-10,88.0031,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-07-11,87.8551,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-07-12,87.988,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-07-13,87.7427,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-07-16,87.8077,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-07-17,88.2824,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-07-18,88.0872,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-07-19,87.8754,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-07-20,88.0206,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-07-23,87.7805,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
